text	readability
"Leben in Stádt X  ist ,Heute zu Tage´ aber nicht einfach. In 1980 gabe es in diese 20´000´000 Eingewohner Stadt eine Spitzung in Konstruktions Market mit viele neuen Gebauden. Dreizig Jahre später man kann ohne Probleme eine Wohnung oder ein Haus mietten oder kaufen, aber es kann auch sein, dass in ein Gross Stadt man kein Platz in die Nehe vom Arbeit, Schule, Freunde oder Universität findet kann. Als ich in Mexiko war, hatte ich schwerigchkeit mit Zeit. Man muss viele Zeit in ferkehrsmittel verlieren, weil Stádt X  eine der grossten Städte in dem Welt ist. Ich kann mich aber sehr gut erineren, dass ich jeden Tag circa zwei bis vier Stunden reisen solte. Dorthin man brauch wenig Geld um ein Wohnung zu Mietten. aber die Wohnungen sind um manchmal alt und haben unsichtbar Probleme. In Latainamerika die Leute verdient wenig Geld und kann nich in Gebaude investieren. Für Familien ist besser in ein Haus zu leben und die Kinder Aktivitäten ohne Auto zu suchen. Alle Leute dort wissen, dass die beste Schule ist die Schule die in die nehe vom Haus liegt. Es ist gesund bei Fuß zu gehen, man lebt gesundere und verliert wenig Zeit in dem Weg. Für Enzelpersonen, wurde ich sagen: „Es ist besser ein Haushalt mit jemandem zu teilen und ein Haus oder Wohnung in eines schönes Quartier finden, als ein Einwohner zu sein und ohne Sicherheit und Ruhigkeit zu leben."""	0
MosGU Student                                        Stadt X, den 01.04.2010 Schmidt Michael Bahnhofsstraße 123, 123456 Stadt X Odenstraße 5, 53119 Bonn Bewerbung als Praktikant. Sehr geehrte Damen und Herren, Ich bin auf Ihre Anzeige in unserer Zeitung aufmerksam geworden. Ich bin ein Student Stadt Xer MosGUcollege (oder Gymnasium, wie es in Deutshland üblich ist). Als ich in Universität studieren werde, möchte ich neben als ein Verkaufer arbeiten. Neben meinem Studium lerne ich Deutsch und Englisch. Die Arbeit in Deutschland würde eine lestz Möglichkeit meine Sprachkentnisse zu verbessern. Ich bin mobil, teamfähig und freundlich. Ich habe auch eine Erfahrung im Verkaufen, aber nur am Schuhmarkt.  Dazu würde es besser für mir in einem grosen Laden zu arbeiten. Eine Praktikantenstelle in Deutschland würde auch eine gute Möglichkeit deutschen Menschen kennen zu lernen. was wollen sie und wie sprechen sie. An positive Antwort auf meine Bewerbung würde ich mich sehr freuen Mit freundlichen Grüßen Schmidt Michael	1
Liebe/r Leser/in, Wenn man ins Ausland hinzieht, muss man sich klar vorstellen, dass es ein Einsteig in eine andere Kultur ist, und wenn man mit Einwöhnern gut auskommen möchte, ist es allerdings zu vermeiden, sich extrem an ihre Traditionen festzuhalten. Daher könnte nämlich ein Problem mit einer Segretation entstehen. Einwichtiger Aspekt ist aber auch, nicht die persönliche Traditionen zu verlieren. Eine Tradition ist vergleichbar mit der Identität des Mensches, und um ein Selbstbewusstes Leben führen zu können. Erwähnenswert ist auch, wenn man außerhalb des eigenes Landes Kinder bekommt, dass man Sie nicht nur mit den eigenen Traditionen prägt, Sondern Sie auch in die Kultur und Traditionen in dem Gastland einsetzt. Dass fordert eine natürliche und gut gelungene Integration. Einerseits muss man sich in die Kultur des Gastlandes integrieren, um eine gute Beziehung mit den Leuten entwickeln zu können, andererseits ist es empehlenswert nicht zu vergessen woher man herstammt damit die eigene Persönlichkeiten und der Selbstbewusst. nicht verloren geht. Ich wünsche Ihnen noch einen schönen Tag und bedanke Ihnen für Ihre Aufmerksamkeit. Friedrich Meier	0
"                                                             27/02/2012,                                                              Stadt X Lieber Silke, Ich geht ganz gut und danke fur die frage. Meiner family geht sehr (ganz) gut. Ich hat, sechs monat alten Kind, Julia. Mein mann arbeitet für die UN, im Stadt X.  Meine freuenden gibt eine große Party fur meine Geburtstag mit thema ""Urlaub"" Diese Jahr.. Das ist sehr Interassant fur mich. Im moment, Ich denke für diese Jahr urlaub mit meine Family im May oder September Von Deutchland bis USA oder India. Danach, Ich glaube meine Family sehr frei Zeit & Ihm anrufen sie für die informationen über ""ein paar tage"" besuchen. Hoffentlich bis bald, Winkelmann"	2
Unter Kultur verstehet man verschiedenen Meinungen, Traditionen, Essen Gewohnheiten, Folkmusik und viele anderen Aspekte die characterizieren ein Land eller Stam. Auf der einen Seite sollt man nicht einfach die eigene Traditionen vergessen, weil sie ein wichtige Teil von die Identität sind. Auf der anderen Seite könnte man der Kultur des Gastslandes kennenzulernen, um die Leute besser zu verstehen. Offenheit spielt eine maßgebliche Rolle wenn man in anderen Land sich befindet. In der Regle sollte man tägliche neue Leute treffen, weil durch dies Erfahrung man sich nicht wie ein Fremde fühlt. Ein Balance zwischen die Bewahrung des eigenes Kultur und der Kultur des Gastlandes lernen zu können sollte eine Intelligent Alternativ sein. Darüber hinaus denke ich dass jeder Kultur ist wie ein Schatz die jeder entdecken kann wenn man will. Gleichzeitig muss man die negative Seiten die jede Kultur hat in Kauft nehmen. Als Gast in Ausland möchte ich fast alles erleben die mich interessiert und über Neuigkeiten aus dieses Kultur mich informiere. Meines Erachtens ist wichtig die Positive zu nehmen wenn ich ein fremde Land besuch.	0
                                        Stadt X, den 05.03.2012 Liebe Dana, Vielen Dank für deinen Brief. Ich habe darüber sehr gefreut. Wie schön dass du nachdem bestanden Prüfung nach Istanbul gefahren bis. Ich wäre gerne auch in urlaub mit dir, aber leider muss ich here in Stadt X bleiben zum arbeiten und Deutsch weiterlernen. Ich hätte gerne viele exotische gewürtzt aus Türkei, deswegen würde ich mich freuen wenn du einige gewurtzt mitbringen könntest. Mit der neuen arbeit und die deutsch kurs habe ich nicht zu viele frei Zeit, aber ich wäre freue zum dir besuchen nach deine Urlaub Bitte schreib mir als du in Stadt X züruckkommst Ich wünsche dir viel glück zur deinen bestandenen Prüfung. Bis bald! Viele Grüße              Eva	2
Man hat immer einen großen Wert darauf gelegt, wo man wohnt. Ich will Ihnen zeigen, wo kann man eine Wohnung kaufen oder mieten und wie viel es kosten. Am meisten Personen in meiner Stadt wohnen in einer 3 oder 4-Zimmer Wohnung. Die Wohnungen sind zwar groß aber sie kosten auch ganz viel. In Stadt X die Lohnen sind höher als in den anderen Städten Polens aber entsprechend für die Kosten. Die Kosten hängen davon ab, was man kaufen oder mieten will und wo. Die Wohnungen im Zentrum sind die teuerste und man muss darauf beachten, ob sich diese Wohnung in einem neuen oder alten Hochhaus befindet. Aber die schwierigste ist eine große Wohnung günstig kaufen. Viele wollen es verkaufen  aber auf zu hohem Preis. Am besten ist die Angebote im Internet suchen und dann vergleichen. Viele Familien wonnen in einem Haus, aber nicht im Zentrum sondern 20-30 Minuten entfernt, sodass man schnell mit der Verkehr zum Ort fahen kann. Einzelpersonen leben in den Wohnungen neben Zentrum, wo sie alles nah haben Die Preisen sind nicht niedrig, aber jeden kann etwas Entsprechendes für sich selbst finden.  Meiner Meinung nach die wichtigste ist sich zu sagen, wie viel Geld man bezahlen kann und dann etwas suchen. Natürlich man muss auch wissen, ob man einen ruhigen Platz sucht oder nicht. Dann wird man zufrieden.	0
Liebe Silke              Stadt X den 13-2-2012 ich habe deinen Bieref bekommen. Ich komme morgen zu besuch. Meine Famiele geht es gut. begrußen dir  von meine Famiele. Ich mag nich Tiere, weil  ich keine Zeit habe. Ich gehe in den Deutsch kurs. deshalb muss ich über dienen Vorschlag absagen. Ich rate dir, können sie einen Tippich zum Geburstag mitbringen. ich habe einen anderen Vorschlag, wen du einverstanden bin, kannst du eine Blumen mit bringen.  Dann bis morgen. Viele Grüße. Michael	2
Liebe Ingo, wie geht es dir? Ich bin schon sehr frog, Meine neue arbeit ist ganz toll und Neuburg ist einer shöne stadt, aber Ich braughe Ihre helfe. Ich have eine Woche für einen neue wohnung finden Könntest du mir helfen? Ich suche bei dem Wohnungssuche aber Ich weise nicht welche straße ist besser für leben. Ich braughe nicht einen größewohnung aber gäfell mir einen Helle mit größen Fernstem und mit einem modernen bad.  Liebe Grüße, Julia Müller	4
Hallo Ingo, wie geht´s? Ich habe eine Arbeit gefunden. Nächte Monat werde ich in Neuburg wohnen. Ich brauche eine Größe der Wohnung. Kannst du mit der Wohnungssuche helfen? Wo kann ich es finden? Liebe Grüße von Stadt X Maria	4
Liebe Eva.                                12.3.2012                          Wie geht es dir? Mir geht es gut. Eva Ich bin traurig, weil Ich gehe nach Berlin ohne meine Tier haben. Eva kannst du helf mir? Ich habe ein Hund und eine Katze. Ich komme nach zwei woche. Kannst du meine Tier aufpassen. Ich bringe meine Tier zu deine hause. Bitte antworten mich schnell. Vielen dank Meier	3
Liebe Maria, Ich hoffe bei Dir alles ist in Ordnung. Ich muss nach Hamburg fahren weil ich habe ein Termin von 1 April bis 5 April. Ich brauche Diene Hilfe für mein Hund. Es ist ruhig und ganz liebe. Kannst Du mit der Hund morgens Früh zu spazieregehen? Ich gebe Dir Geld für alles.  Ich hoffe auf Deine bald antworht. Alles Liebe Deine Julia	3
Maria Meier Bahnhofsstr. 51 12345 Stadt X-CH   Aupairsglobal Bahnhofstr. 101 65185 Wiesbaden Tel: 0611/9988776   14.8.2010 Informationen über Aupairsglobal   Sehr geehrte Damen und Herren In der Deutschenzeitung habe ich am 13.08.2010 eure Au-pair-Riese Angebote gelesen. Ich schreibe euch weil ich für eine Stelle in Deutschen interessiert bin. Warum suche ich in Deutschland eine stelle? weil ich meine duetschkentnisse verbessern möchte und für das hätte ich gerne in Deutschland zu kommen, aber ich möchte noch mehr informationen haben über euren Programmen beim Au-Pairglobal, wie Z.B. welchen aktiviten gibt es dort? Weil ich selber sehr aktiv bin. In meinem Freizeit interessiere ich mich für viele sachen und moglichst muss immer etwas neues sein w.z.b. Neue Orten besuchen, neuen Leuten kenne lernen usw. Lieber Team des Aupairglobal ich warte dass Ihr mir alle informationen uber eure Angebote schickt und ich Danke euch für das Verständnis. Freundliche Grüsse Maria	1
Hallo, Ingo das ist Maria Ingo, zwei Wohen vor habe ich eine Arbeit in Neuburg gefunden. Aber ich habe keine Wohnung dort. Ich muss in Kurz Zeit eine Kleine Wohnung, veleicht 45-50m², zu finden. Wenn das möglich nähe mit mein Arbeit. Ich brauche deine Hilfe,  Antworte, bitte. Viele Größe Maria	4
Julia Müller Bahnhofsstraße 12 12-234 Stadt X Computer-Spezialist Odenwaldstraße 5 52119 Bonn                                                          Stadt Y, den 07.03.2010 Bewerbung um ein Praktikum Sehr geehrte Damen und Herren, Ich studiere im 9. Semester Verwalten und Organisation an der Schlesichen Universität. Um mein Studium abzuschließen, muss ich ein monatliches Praktikum machen und möchte mich als Praktikantin bei Ihner Firma bewerben. Ich habe gute Kommunikationsfähigkeiten und Organisationstalent. Während des Studiums sammelte ich Erfahrung. Die letzten zwei Jahre habe ich als Personalassistentin des Kaufmans gearbeitet. Ich habe Erfahrung mit der Arbeit mit Kunden. Ich bin eine ehrgeizige und junge Person. Ich arbeite gern sowohl selbständig als auch im Team Ich habe mich immer für Informatik und alles, was mit den Computer verbunden ist, interessiert. Meine Tätigkeiten könnte ich sofort anfangen.  Den Beschriebenen Anforderungen werde ich auf jeden Fall gerecht. Ich könnte vor allem meine Initiative und neue Ideen einbringen. Ich bin flexibil und ich habe Führerschein seit 2008. Ich hoffe, dass diese Praktikum ein guter Anfang zu meiner Karriere sein. Über eine positive Antwort würde ich mich sehr freuen. Mit freundlichen Grüßen, Julia Müller	1
                          Stadt X 27.02.012 Lieber Silke Wie geht es dir? Ich habe gefroht zu höre das du gut get und deine Familier auch, Und bei mir ist alles gut, mein Familie sind auch gut, Ich mache meine Geburtstag zu Hause alle meine Familei und meine Freund komme, Geburtstag ist von 3 Uhr und bist welkomme, hast du gefragt ob ich Tiere mögen, nicht alle Tiere möge ich, Katze und Hund gefällt mir gut, Ich wünsche mir zu meine Geburtstag ein Koch Buch weil koch ich gern, Silke bei dir komme ich zu besuch in zwei wochen. Mit freundlichen Grüße deine Katharina	2
18-3 Bahnhofsstraße , Stadt X, Korea                 den 12.März.2012 Liebe Jula Ich bin Tobias. Wie geht´s? Es geht mir gut. Aber ich möchte ihre Hilfen wollen weil nächste Montag, will ich eine Party gehen. Jetzt, habe ich eine schöne Kätz. Aber kann ich niht meine Kätze nehmen mit. So kannst du mir hilfen? Bitte, Bitte Am Sonntag will ich neben ihre Wohnung gehen. So ich würde dich am Sonntagabent treffen. Wie findest du denken? Und du musst meine Kätz wissen. Meine Kätze möchte keine Milch trinken. Nur Wasser bitte. Und am Dienstag will ich ihre Wohnung gehen züruck. Ich warte auf ihre baldige Antworten mit freundlich grüßen Tobias	3
Meiner Meinung nach ist dass einerseits man sich an der Kultur des Gastlandes orientieren sollte, anderseits ist es sinnvoll, auch im Ausland die Traditionen seines Heimatlandes fortzusetzen. Wenn man in Ausland einwandert, ist es schwer zuerst wegen Fremdsprache, Kultur, Mentalitet in Gesellschaft sich zu integrieren. Aber ich denke, man soll diese Schweirigkeiten durch Lernen von Kultur des Gastlandes kämpfen. Besonders durch Sprachlernen, weil die Sprache eine wichtige Teil von jeder Kultur ist. Gleichzeitig soll man die Traditionen seines Heimatlandes nicht vergessen. Es ist besonders sinnvoll, wenn es kleine Diaspora im Ausland gibt, deshalb hat man eine Möglichkeit seine Kultur zu entwickeln und verbreiten. Zum Beispiel, in Deutschland gibt es viele Ausländer aus Türkei und ex-USSR, die gut Deutsch sprechen, Deutsche Literatur lesen, Deutsche Freunden haben und das stört ihnen nicht die Taditionen ihres Heimatlandes fortzusetzen. Also, möchte ich zum Shcluss sagen, dass es keine genau Antwort auf diese Frage gibt, trotzdem glaube ich, dass man eine Balance finden soll.ddd	0
Julia Schmidt                         Stadt X, 08.10.2011 Müllergasse 1 Stadt X, Bulgarien Bahnhofstr. 101, 65185 Wiesbaden www.aupairsglobal.com Sehr geehrte Damen und Herren Ich habe Ihre Anzeige gelesen. Ich interessiere mich sehr für eine Au-pair Stelle in Deutschland Deshalb möchte ich noch weitere Informationen bekommen. Zuerst wie lange dauert die Aufenthalt- Wann soll ich komme und bis wann. Ich möchte im Haushalt einer Familie helfen und ich möchte diese Familie nur 2 Kinder haben. Kann ich in seinem Haus schlafen oder soll ich ein kleines Haus mieten. Meine Deutschekenntnisse sind gut und ich glaube, dass mit ganze Familie verstehen kann. Ich möchte wissen meine Rechte und Pflichten. Wann soll ich Morgen kommen, soll ich die Kinder in die Schule oder Kindergarten begleiten Frühstück zu bereiten. Am Abend möchte ich mit der Familie sprechen, TV-sehen, mit Kinder spielen. Ich möchte im Freie Zeit die Sehenswürdigkeiten sehen und noch etwas über die Stadt wissen: Außerdem mag ich Ski- und Radfahren und freue mich sehr, wenn die Familie auch solche Interesse hat. Schreiben Sie mir bitte auf meine Adress. Vielen Dank im Voraus Mit freundlichem Gruß Julia Schmidt	1
Mein Freund Jens ich hab´s gehört du bist Vater geworden. Herlich Glückwünsche! Und wie ist der Name des Babys? Ich glaube du auswelst die rihtige. Wie es der Mutter des Babys geht. Ich hofe alle ist in ordum. Ich wünsche euch Gezundheit. Mit vielen Gruß dein Freundn Tobias	4
