text	readability
Die Stadt ist sehr schön und interesant, Deshalb Glücke ich meine neue Stadt  lieben besuchen.. Ich wunsch dich bestanden in Ihre prüfung und glücklich gesundheit.	2
Stadt Xer  Immobilienmarkt hat verbreiteten Spektrum.	0
Hier zahlt man eigentlich lebenslag die Zinsen.	0
Ich bin begeistert auf dein Besuch.	2
Glückwünsche: Liebe jens, ich Gratulieren ihnen.	4
Wenn Sie irgendwelchen Fragen haben, oder eine Beratung brauchen, können Sie mich jeder Zeit kontaktieren.	0
Ich lerne die.	2
Wenn das nicht passt, bin ich zu ihrer Verfügung.	1
Ich wünsche dir alles Gute im neue Jahr.	2
und danach habe ich eine Ausbildung als Kauffrau absolviert.	1
Für die Leute, die eher sich als Eigentumer vorstellen können, kann ich auch ein paar Tipps geben.	0
Ich habe die Fahrkarte für 14.01.2012 gekauft.	3
Viele Grüße Friedrich	2
"In einem Internetforum geht es um das Thema „Ist es sinnvoll, auch im Auslang die Traditionen seines Heimatlandes fortzusetzen, oder sollte man sich ander Kultur des Gastlandes orientieren?"""	0
Hier ist nicht einfach eine Wohnung zu mieten, weil die Leute von den Auslandren Angst haben.	0
Je moderne ist die Wohnung, desto teurer.	0
Es get mir gut.	3
Ich warte auf deine baldige Antwort.	3
Weil ich  mit dieser Ansicht nur teilweise einverstanden bin, habe ich einen anderen Vorschlag.	0
Viele Grüße!	3
Bitte Zahlen Sie mit einen Teil, mindestens 30% der KurSgebüren zurück.	1
Leider bin ich nicht zufrieden.	1
Danke in voraus Bis nechste Wohe ...	4
                                            Stadt X, 08.03.2012 Liebe Kryss, war eine Wünsch von mir dich eine Glückwunschkarte zum neuen Jahr zu schreiben.	2
Natürlich je größer Haus ist, desto mehr Miete müssen die Mieter.	0
Ich bin Motiviert an arbeite gern im Team.	1
Frau EVA SCHMIDT BAHNHOFSTR, 8-12, 1234 STADT X LITAUEN AUPAIRSGLOBAL BAHNHOFSTR: 101, 65185 WIESBADEN 0611/9988776                                                           STADT X, 14.05.2011 SEHR GEEHRTE DAMEN UND HERREN ICH HABE IHRE ANZEIGE GELESEN; UND WOLTE NOCH EIN PAAR FRAGEN STELEN.	1
und naturlich viele wohnungen.	0
"Solche Wohnung lohnt sich besonders für „Single"" zu mieten."	0
Besonders die Automobilbranche ist hier wichtig.	0
Ich frohe mich darauf.	2
Um 4 Uhr müsste ich schon aufstehen.	1
Liebe Silke,  es freut mich, dass du mir geschrieben hast, ich finde das nett wie immer.	2
Seit Ewigkeit interesire ich mich für Elektronik besonders Computer.	1
Weil für ein Garten zu haben man muss ein große Landteil kaufen.	0
Ich habe meine Würzel nicht vergessen, ich fühle mich als internationaler Mensch frei und zufrieden, dass ich im Leben diese Möglichkeit gehabt habe, schweizerische kultur mit ganzem Paletten kennen zu lernen.	0
Sonst kann es sehr schwierig werden und man kann beginnen sich fremd zu füllen.	0
Darfe ich am Samtag deine Hause gehen?	4
Ich hoffe ist gut.	4
Auf Ihre positive Antwort freue ich mich und bei Ihnen bedanke.	1
und Ich habe Gruß Keller.	3
Ob ich was verdiene?	1
Wegen guter Möglichkeiten und guter Chancen, um eine Karriere in Stadt X zu machen, kommen Ausländer gerade zu dieser Stadt.	0
Du kennst ja meine Vorliebe für Haustiere.	2
Bestimmt besuche ich dich sofort nach deiner Rückkehr.	2
Aber kann ich nicht.	3
Hallo Ingo Ich habe eine Arbeit gefunden.	4
Und Du musst mit ihr spielen.	3
Sag viele Grüße zu deinen Verwandten.	2
Ob du die Fahrkarte haben möchtest denn du muss am 17 März um 4 Uhr bereit sein.	3
In den letzten 10 Jahren hat die Zahl an Wohnungen stark zugenommen, da die Einwohnerzahl der Stadt auch zugenommen hat.	0
Bei mir und meiner Frau alles wird langsam besser, meine Frau hat eine neue Arbeit, Sie ist jetzt zufrieden mit dem sie hat.	2
Diese Wochenende, ich wollte nach Stadt Y fahren mit dem Zug, ich habe ein Nacht in ein Hotel reserviert aber ich kann nicht, weill ich habe ein Wichtig Termin mit mein Schef in der Tag die mein reise, ich wollte dich fragen ob die Fahrkarte haben möchte und in mein platz fahren?	3
Wann kann ich dich besuchst?	2
Wohnungsmarkt in Stadt X Wie ihr schon wissen, Stadt X liegt am Meer.	0
Wir haben die EffelTourm besichtigen.	2
Sie hat nur zwei Zimmer deswegen wohne ich mit die Kindern in der gleiche Zimmer.	1
Wer ist Names Dein Baby?	4
Gleichzeitig, man muss richtig lernen, wie er mit Einwohnern des Landes zusammen eine Harmonie zu finden kann.	0
Ich warte daine antwort  Friedrich	4
Muss man sich selbst um den Visa kümmern oder übernimmt dies Ihre Agentur?	1
Lieber Jens, ich frohe mich für euch.	4
An Silvester bin ich mit meinem Mann und mit meinen Freunde nach Party gegangen.	2
Mit der Regional bahn dauert von Land zu Stadtzentrum weniger als eine Stunde.	0
Ich hoffe deine antwort Viele Grüße  deine Eva	3
Ich fühle mich bei dir eingeladen, dann komme ich bei dir gerne in Mai - gewiß, wenn es dir stört nicht.	2
                                              stadt X 2012, 02,27 Liebe Silke, Vielen Dank Vor deinen E-mail.	2
Viele Grüße Friedrich	2
Ich würde sehr dankbar, wen Sie mir auch etwas über Freizeitmöglichkeiten in Deutschland berichten können, damit ich mehr begeistert geworden wird, um diese schönes land zu fahren.	1
Lieber Jens, wie geht es Dir?	4
Die Kultur ist ein wichtiger Teil uneres Lebens.	0
Silvesternacht habe wir, ich und ganz Familien, zusammen gegesssen, haben, getantzen, und Karaok gespielt, das wars Super!!!	2
Es gibt Männer die ihren Jungen ermütigen nicht in der Küche zu helfen oder beim Einkaufen, und wenn die Mutter Krank wird dann gehen die Auswart Essen.	0
Meine Niveau in Deutsch ist wie Früher.	1
Ich erkläre das, weil ich auf die Kanarische Inseln Komme, und in diesem Fall ändert das Wetter sich alles.	0
Ich habe eine Arbeit in Neuburg gefunden.	4
September, 2011 Müllergasse 1 12345 Stadt X Internationale Au-pair Vermittlung Bahnhofstr.	1
Miete nicht zu hoch!	3
Ausserdem, es sehr wichtig war, weil ich meine B2 Zertifikat für meine Fachhochschule bestehen muss.	1
                         Liebe Eva,                Ich will am Samstag ins Gebirge fahren.	3
Ich glaube, dass ich genügend Erfahrung habe in Ihre Firma zu arbeiten.	1
Mein Onkel lebt in Italien und meine Kusine lebt in Grischland.	2
Parkplatz.	0
Unsere kin der möchten eine platze vor spielen, Dann wir suchen eine wohnung mit Balkon.	3
Wir können zusammen paar schönes Tagen verbringen!	2
Vielen Dank.	3
Wo genau wohnen sie in der Türkei?	2
Ich hatte auch eine Gelegenheit, um 2 Schulungen über die neusten Datenverabeitungstechniken teilzunehmen.	1
                    Stadt X, den 27.	2
Mit freundliche Gruße Friedrich	4
Sehr geehrte Kollegen und Kolleginnen Ich möchte Ihnen gern den Wohnungsmarkt in meinem Stadt vorstellen.	0
Sobald man sich an der Aussprachen und an einer sehr strukturierten Grammatik gewöhnt hat, bekommt man auch dabei den Vorsprung, eine neue und gewissenhafte Einstellung anzunehmen.	0
Ich besuche dir gerne nach deinem Urlaub.	2
Sie haben drei Kinder aber die sind sehr dichköpfig, und streiten sie sich jede minute.	1
Ich bin immer öffentlich mit fremden Kulturen und ich möchte immer Traditionen von andere Länder kennenlernen und ausprobieren aber in dem Land wo sie gehören.	0
Ich habe schön viele Insekten unter mein Bett und in die Küche.	1
Ich habe Erfahrung im Verkauf und interessiere mich für elektronische Datenverarbeitung, darum habe ich beschlossen, mich um ein Praktikum bei Ihrer Firma zu bewerben.	1
Könntes du für mich kleinen Suvenir mitbringen?	2
eure Eva	0
Ich bin der Ansicht, dass man die Sprache des Lands verstehen muss, um die andere Kultur einschätzen zu können.	0
auf Jedenfall danke ich Ihnen Für Ihren vorschlag.	2
Ich nehme an einen Deutschkurs teil und mein Mann arbeitet sehr viel.	2
Zusammenfassend könte man sagen, dass man sich überlegen solte, was man im Leben für wichtig hält.	0
Wir können zusammen Einkaufen und kochen.	2
Uns geht auf alles gut.	2
55119 Bonn.	1
Wir haben die Gelegendheit Personen und Reaktionen besser zu verstehen.	0
mit alle leute und Kinder.	3
Das es schöne wünsche.	2
Nach dem Essen und dem Trinken, sind wir raus gegangen, weil wir das Feuerwerk ansehen möchten.	2
Meine Kätze möchte keine Milch trinken.	3
Die örtliche Leute können eventuell auch Ähnlichkeiten mit ihrer eigenen Sinne finden.	0
Die Wohnung ist klein, 45 m² und sie ist Neubauwohnung.	4
Sehr geeherte Damen-Herren.	3
Es ist zu bedenken, wie soll man in einem fremden Land Kinder großziehen.	0
Wenn der erste Fall gilt, dann habe ich eine ganz strenge Meinung über das Thema.	0
Ich bin überzeugt, dass die Kultur des Heimatlandes gepflegt werden soll.	0
Im Voraus vielen Dank!	1
Ob man im Außland die Traditionen seines Heimatlandes fortsetzen soll ist eine Frage der Bilanz zwischen zwei Traditionen, nähmlich von dem eigenem Heimatland und von deren des Gastlandes wo man hingeht oder lebt.	0
Ich habe schon lange bei Goethe Institute sprache gelernt.	1
"Ich studierte Informatik an der Technischen Universität in Stadt Z. Mein Studium habe ich mit der Note ""sehr gut"" abgeschlossen."	1
Ich hoffe auf Ihre baldige antwort Mit freundlichen Grüßen, Friedrich Müller	3
Die letzten zwei Jahre habe ich als Personalassistentin des Kaufmans gearbeitet.	1
Insgesamt gibt es 11 Universitäten.	0
Aber ich kenne nicht der Stadt,- kannst du mir bei der Wohnungssuche helfen?	4
Ich kann nur von Montag bis Freitag arbeiten.	1
101, 65185 Wiesbaden Sehr geehrte Firma, Ich habe Ihre Anzeige im Internet gelesen.	1
Und was soll ich für dich aus Roma mitbringen?	2
Das ist Super.	4
Das wäre Super.	2
Es ist ein pluspunk wenn man die sprache beherscht und die Kultur kennt, in dem ausland in dem Sie zuzeit leben.	0
Mir geht es gut.	3
                                                         Stadt X 04.1.2012 Sehr geherteDamen und Herren , ich suche eine Wohnung, mit drei Zimmer und eine Kleine Balkon.	3
Von diesem Praktikum erwarte ich viel über Verkaufs Metoden zu lernen und über die elektronischer Datenverarbeitung zu erfahren.	1
Ich freue mich schon auf deine Rückkehr, gern besuche ich dir zu Hause.	2
Ich hätte auch keine IWohenende frei.	1
In der beigefügten Tabelle neben dem Artikel können Sie darüber weitere Informationen bekommen.	0
Das Unternehmen, hier in Stadt X ist sehr begabt.	0
Meine Abschlussarbeit schreibe ich über elektronischen Datenverarbeitung.	1
Tschüss Julia	4
In Neuburg.	4
Hallo Ingo, Am letzte freitag suche ich im internet eine voll Zeit Arbeit, dann habe ich gute Arbeit gefunden Aber das ich finde wohnung muss die große von das wohnung 80 Q.meter mit meine familei, ich bitte deine hilfe für eine große wohnungmit gunstig Preis ich brauche nechst ein monat vielen dank für lesen meine briefe viel Grüße Friedrich	4
Viele Grüße Katharina	2
Glückwünsche noch mal!	4
weil die Traditionen gehören zu meiner Kultur.	0
Liebe Ingo, wie geht es dir?	4
Deshalb könnten wir uns nicht jetzt treffen.	2
Irgend wann besuche ich sie.	2
Ausserdem, ich habe viel mit Tiere gearbeitet und deshalb möchte ich wissen, ob einige Aktivitäten mit Kindern und Tiere möglich wurden.	1
wenn wir in der Schule eine „Weihnachtenparty machten, kaufte sie auch etwas Kleinigkeit den anderen.	0
                                       Stadt X, 27.02.2012 Liebe Silke, wie geht es Ihnen, ich freue mich von deine Brief und gehe schon sehr gut für deine Kinder.	2
Und was noch macht mir die Sorge, das sind meine Rechte und Pflichte.	1
Meine Schwester hat eine Tasche von Prada dort gekauft, und nur für 7 €.	2
Ich weiß, dass du ganze Jahr fiel lernen hatt, dass ich freue mich, ob daine Prüfung bestandenst hast!	2
Ich wohn in eine kleine Stadt heißt Stadt X. Nicht so viele Leute wohnen in diese Stadt.	0
Traditionen des Heimatlandes sind wichtig An meiner Meinung noch ist es unheimlich wichtig die Traditionen des Heimatlandes behalten, wenn man im Ausland lebt.	0
Doch leider wurde ich gleich zu Beginn sehr enttäuscht.	1
Mit freundlichen Grüßen Sr. Eva Müller	3
Aber ich kann leider nicht fahren.	3
Manchmal wenn ich heimweh habe tanze ich unsere Tradition Musik und das tut mir näher gut.	0
Besonders für junge Menschen, die sich beruflich verwirklichen und im Leben etwas erreichen möchten.	0
Ich möchte Zwei Zimmerwohnung, können Sie mir hilfen eine Wohnungssuchen.	4
März halten.	0
Es fällt man schwer eine „richtige“ Antwort zu finden, man kann aber die Vorteile und die Nachteile abwägen.	0
Dann will ich meiner Großmutter helfen.	3
Ich vermisse dich.	2
Wenn man eine besitzt, kann viel leichter eine Arbeit finden und kann Ausländer kennen lernen.	0
Das Gefuhl, dass ich deutsch sprechen und lesen kann, erfüllt mich mit der Freude.	0
Liebe Grüße!	2
Wann kommst du bei uns?	2
Der Ausflug ist am 12 April.	3
"""Warum Deutsch lernen?"""	0
Was Ich bringe zu der muttur und der Baby?	4
Mit freundlichen Grüße, Maria	1
Ich will in den Urlaub bei dier bin.	2
Wie geht´s?	3
Liebe Grüße.	3
Ich habe lange nicht mehr von dir gehört.	2
Wenn neien, dann ich wünsche mir einer Kleinigkeit von dir aus Istanbul.	2
Es ist gesund bei Fuß zu gehen, man lebt gesundere und verliert wenig Zeit in dem Weg.	0
Meiner Meinung nach deshalb ist es wichtig, das Heimatland ihre Tradition zu haben.	0
Ich suche für misch kleine Wohnung in Neuburg.	4
Wie gehst es dir?	4
Am Abend ist Stadt X ein sehr gute Ort mit viele Optionen wo man gehen kann.	0
Mit diesem Thema wuerde ich mich gerne auseinandersetzen.	0
Seine Frau und das Babys gut?	4
Im Allgemeinen unterscheiden sie sich von unseren Sinnen.	0
Die Qualität den ostberlinerischen Gebäude war viel niedriegen als in Westberlin und dazu zogte hunderttausende von Menschen in Ostberlin aus.	0
Ich vergleiche immer noch die Traditionen meinem Heimatlandes mit den Traditionen des meines Gastlandes, aber die Ersten hier fortzusetzen, werde ich nicht.	0
Ausserdem hat Berlin eine super öffentliche Verkehrsmittel system.	0
Also, ich glaube, dass wir alle zweite Möglichkeiten auswählen.	0
Fille Danke.	3
Kann ich dich besuchen im Juni?	4
Wir suchen einen neuen Wohnung groß hat fünf Zimmer.	3
Es ist sehr schlecht weil ales meinen Verwandten in andere land leben Viele Grüße Michael	2
101, 65195 Wiesbaden 0611/9988776 Sehr geehrte Damen und Herren, Ich habe Ihr Anzeige Au-pair Bewerber in Internet gesehen.	1
101, 65185 Wiesbaden Internationale Au-Pair Vermi-unreadable- 0611/9988776 Sehr geehrte Damen und Herren, ich habe Ihre Anzeige gelesen und ich interesiere mich für weitere Information In verschidenen Staaten gibt es verschiedene Rechte und Pflichte.	1
Dort habe ich die Grundkenntnisse in Verkauf kennen gelernt.	1
Ich weis es nicht was man da in Istanbul kaufen kann, aber ich habe ein Wunsch bring mir vier Meter Stoff aus Seide mit.	2
Deshalb habe ich  einen  Gefallen bitten bei dir.	3
Meine neue Arbeit befindet sich im Zentrum Neuburg.	4
Diese will meine geschenk für dir!	3
Man kann auch natürlich bein Internet suchen aber es giebt nicht so viele Häuse.	0
Es	0
Mit freundlischen Grüßen.	3
"Weil „Informatik im Unternehmen"" mein Schwerpunkt ist, möchte ich meine Schlussarbeit über dieses Gebiet schreiben."	1
zum Beispiel.	0
Bis bald Alles Liebe deine Eva	3
Sie hat fünf Millionen Einwohner, wer sich am meisten mit den amtlichen Berufen beschäftigt.	0
So kann ich mich an der Mehr entspannen.	2
Du wohnst in Neuburg.	4
Lieber Ingo Wiest du was?	4
Uber eine positive Antwort wurde ich mir sehr freuen und verbliebe mit freundlich Grüßen  Julia Müller	1
FRAU MARIA MEIER                                      10.	3
Man kann auch allein leben und wie in allem grossen Stadt, hier findet man alles was man braucht, um gut zu leben.	0
Sie sollen essen und Driken und Deine tauch Birele mit Bringen.	4
Ich wusste das, weil du eine inteligente und aktive Schülerin bist.	2
Es steht leider kein Personalhaus zur Verfügung so hiermit möchten wir Ihnen einige Tipps geben, wie man hier die richtige Wohnung am schnellsten finden kann.	0
Um meine Deutschkenntnisse zu verbessern, würde ich gerne bei eine deutsch Familie zusammen wohnen.	1
Geht das wenn ich am Wochenende frei bin?	1
                                          Stadt X, 12.3.2012 Liebe Dana, ich habe deinen Brief, die du mir geschrieben hast, bekommen und es hat mir gut gefallen, weil ich seit dem  prüfungen Abschluss dich nicht mehr gesehen habe.	2
Es is toll dass, deinem Sohn eine gute geschenk bekommen hat.	2
Nach meinem Deutshkurs würde ich gerne die Zeit nutzen, um praktische Erfahrungen in Deutschland zu sammeln.	1
Hoffentlich geht mein Wünsch für das neue Jahr im Erfüllung.	2
Gehören zu einer Volk bedeutet Gefühle und Traditionen.	0
Ich liebe die Schokolade.	2
                            28/02/2012 Liebe Silke, Ich habe gelessen deine brief Viel Dancke Für das brief.	2
